50	21
49	22
45	22
44	23
43	23
42	24
39	24
37	26
36	26
35	27
34	27
33	28
32	28
31	29
30	28
26	28
26	30
27	31
26	32
26	33
25	34
24	34
18	40
18	41
14	45
14	46
13	47
13	48
11	50
11	51
10	52
10	53
9	54
9	58
7	60
7	62
6	63
6	66
7	67
6	68
6	69
5	70
5	74
6	75
6	79
5	80
5	83
6	84
6	86
7	87
7	89
9	91
9	93
10	94
10	96
11	97
11	98
13	100
13	103
14	103
17	106
17	107
22	112
22	113
24	115
26	115
28	117
29	117
30	118
31	118
33	120
34	120
36	122
37	122
38	123
40	123
41	124
43	124
44	125
46	125
47	126
53	126
54	127
66	127
67	126
72	126
72	124
73	123
74	123
75	122
79	122
81	120
83	120
84	119
85	119
87	117
88	117
89	116
90	116
92	114
93	114
98	109
99	109
100	108
100	107
103	104
103	103
105	101
105	100
106	99
106	98
107	97
107	96
108	95
108	94
109	93
109	91
110	90
110	88
111	87
111	84
112	83
112	80
113	79
113	77
112	76
113	75
113	70
112	69
112	65
111	64
111	60
110	59
110	58
109	57
109	55
108	54
108	53
107	52
107	50
106	50
103	47
103	46
102	45
102	44
101	43
101	41
100	41
99	40
98	40
97	39
97	36
96	35
95	35
91	31
90	31
89	30
88	30
87	29
86	29
84	27
83	27
82	26
81	26
80	25
79	25
78	24
77	24
76	23
72	23
71	22
67	22
66	21
