60	18
59	19
51	19
50	20
46	20
45	21
42	21
41	22
40	22
39	23
37	23
36	24
35	24
34	25
33	25
32	26
31	26
30	27
29	27
27	29
26	29
17	38
17	39
14	42
14	43
12	45
12	46
10	48
10	49
9	50
9	51
8	52
8	53
7	54
7	55
6	56
6	58
5	59
5	63
4	64
4	69
3	70
3	77
4	78
4	79
3	80
3	83
4	84
4	86
5	87
5	91
6	92
6	95
7	96
7	98
8	99
8	100
11	100
12	101
13	101
14	102
14	103
15	104
15	105
20	110
20	111
21	111
24	114
25	114
28	117
29	117
31	119
33	119
34	120
35	120
37	122
38	122
39	123
43	123
44	124
52	124
53	125
53	126
59	126
60	125
64	125
65	124
72	124
72	122
73	121
75	121
76	120
77	120
78	119
80	119
81	118
82	118
83	117
84	117
85	116
86	116
89	113
90	113
93	110
94	110
98	106
98	105
103	100
103	99
104	98
104	97
105	96
105	95
107	93
107	90
108	89
108	87
109	86
109	80
110	79
110	75
111	74
111	71
110	70
110	64
109	63
109	61
108	60
108	58
107	57
107	56
106	55
106	54
105	53
105	51
104	50
104	49
103	48
103	47
102	46
102	44
101	44
100	43
100	42
97	39
97	38
96	38
94	36
94	32
93	32
92	31
91	31
89	29
88	29
85	26
84	26
82	24
82	23
80	23
79	22
77	22
76	21
73	21
72	20
70	20
69	19
64	19
63	18
