50	22
49	23
47	23
46	24
43	24
42	25
41	25
40	26
39	26
37	28
35	28
34	29
33	29
32	30
31	30
29	32
28	32
24	36
20	36
20	40
19	41
19	42
18	43
18	44
14	48
14	51
13	52
13	53
10	56
10	60
9	61
9	63
8	64
8	68
7	69
7	71
8	72
7	73
7	78
8	79
7	80
7	84
11	88
11	95
14	98
14	101
15	102
15	103
18	106
18	107
22	111
22	112
26	116
27	116
28	117
29	117
30	118
30	119
32	119
33	120
34	120
36	122
37	122
38	123
40	123
41	124
43	124
45	126
50	126
51	127
56	127
57	128
71	128
71	126
73	124
77	124
78	123
79	123
80	122
81	122
82	121
84	121
85	120
86	120
87	119
88	119
90	117
91	117
92	116
93	116
102	107
102	106
105	103
105	102
106	101
106	100
108	98
108	97
109	96
109	95
110	94
110	92
111	91
111	89
112	88
112	85
113	84
113	66
112	65
112	60
110	58
110	57
109	56
109	55
108	54
108	53
106	51
106	48
105	47
105	45
103	45
100	42
100	38
98	36
97	36
93	32
92	32
91	31
90	31
88	29
87	29
86	28
85	28
83	26
81	26
80	25
79	25
78	24
75	24
74	23
70	23
69	22
